campaign_id,campaign_name,channel,date,month,quarter,customer_segment,device_type,region,gender,impressions,clicks,conversions,spend,revenue,ctr,cvr,roi,cpa,roas,bounce_rate,avg_time_on_site_s,avg_pages_per_visit,budget_allocated
C7259,Google_Search_Ads,Search,2024-11-16,November,Q4,Gen X (35-44),Desktop,South,Female,5462,2298,334,4707.96,35992.86,42.08,14.55,664.51,14.1,7.65,75.0,253.5,7.5,6055.41
C3094,Influencer_Marketing,Influencer,2024-11-16,November,Q4,Millennials (25-34),Desktop,Central,Non-binary,106089,27552,224,57003.38,31530.54,25.97,0.82,-44.69,254.48,0.55,41.0,282.1,8.8,66931.46
C2675,Retargeting_Display,Display,2024-11-16,November,Q4,Seniors (45+),Mobile,East,Male,6617,2607,468,1356.98,42971.77,39.4,17.96,3066.72,2.9,31.67,37.0,504.5,5.3,1698.65
C3071,YouTube_Video_Ads,Video,2024-11-16,November,Q4,Millennials (25-34),Mobile,East,Female,1155,156,0,57.07,0.0,13.54,0.5,-100.0,0.0,0.0,72.0,325.5,4.2,63.75
C2528,YouTube_Video_Ads,Video,2024-11-16,November,Q4,Millennials (25-34),Mobile,West,Male,18791,3361,21,1229.8,6264.02,17.89,0.63,409.35,58.56,5.09,71.0,352.2,6.5,1272.19
C6591,Facebook_Social,Social,2024-11-16,November,Q4,Gen X (35-44),Desktop,Central,Male,3818,679,37,627.41,3652.48,17.8,5.56,482.15,16.96,5.82,20.0,169.8,7.3,658.53
C7169,Instagram_Stories,Social,2024-11-16,November,Q4,Gen X (35-44),Tablet,South,Female,5296,1909,197,2393.77,71121.8,36.05,10.32,2871.12,12.15,29.71,64.0,426.0,6.2,2538.12
C4105,Influencer_Marketing,Influencer,2024-11-16,November,Q4,Young Adults (18-24),Desktop,East,Non-binary,3564,1291,69,2671.69,18755.99,36.24,5.41,602.03,38.72,7.02,50.0,558.5,9.4,3356.61
C1937,Retargeting_Display,Display,2024-11-16,November,Q4,Seniors (45+),Mobile,East,Female,2332,1104,144,687.76,46000.84,47.38,13.13,6588.5,4.78,66.89,50.0,337.5,1.8,829.02
C4890,Email_Newsletter,Email,2024-11-16,November,Q4,Seniors (45+),Tablet,South,Non-binary,17442,4474,272,484.2,41808.92,25.66,6.08,8534.64,1.78,86.35,57.0,431.2,6.1,629.6
C3726,Facebook_Social,Social,2024-11-16,November,Q4,Millennials (25-34),Mobile,North,Female,25919,3300,247,3251.88,77224.69,12.74,7.49,2274.77,13.17,23.75,51.0,96.2,9.9,4048.65
C2619,Instagram_Stories,Social,2024-11-16,November,Q4,Millennials (25-34),Desktop,North,Female,8026,2314,131,2732.6,22047.12,28.84,5.7,706.82,20.86,8.07,39.0,97.6,2.3,2986.4
C3894,Google_Search_Ads,Search,2024-11-17,November,Q4,Young Adults (18-24),Tablet,West,Male,10901,4148,484,8444.41,102625.39,38.06,11.69,1115.31,17.45,12.15,31.0,116.3,9.9,9854.05
C1078,LinkedIn_B2B,Social,2024-11-17,November,Q4,Gen X (35-44),Tablet,East,Non-binary,10246,2289,228,7489.47,45935.87,22.35,9.98,513.34,32.85,6.13,64.0,555.9,9.0,9278.07
C5211,Influencer_Marketing,Influencer,2024-11-17,November,Q4,Gen X (35-44),Desktop,South,Non-binary,839,236,1,474.61,86.65,28.18,0.5,-81.74,474.61,0.18,24.0,48.2,3.3,693.29
C7999,Google_Search_Ads,Search,2024-11-17,November,Q4,Millennials (25-34),Mobile,South,Non-binary,7903,2895,286,5064.97,73133.84,36.64,9.9,1343.91,17.71,14.44,31.0,377.5,7.1,5242.83
C2965,YouTube_Video_Ads,Video,2024-11-17,November,Q4,Millennials (25-34),Mobile,South,Female,6143,938,4,410.66,833.17,15.28,0.5,102.89,102.67,2.03,41.0,584.9,2.1,510.58
C3599,Retargeting_Display,Display,2024-11-17,November,Q4,Gen X (35-44),Desktop,East,Non-binary,1592,628,85,382.95,8102.06,39.48,13.55,2015.7,4.51,21.16,57.0,511.2,6.2,439.8
C1576,Email_Newsletter,Email,2024-11-17,November,Q4,Seniors (45+),Tablet,North,Male,2434,301,30,28.69,4547.64,12.39,9.97,15750.96,0.96,158.51,45.0,222.1,5.9,39.79
C4978,Influencer_Marketing,Influencer,2024-11-17,November,Q4,Millennials (25-34),Mobile,Central,Non-binary,6497,2012,41,3751.24,10002.45,30.98,2.06,166.64,91.49,2.67,56.0,503.0,2.9,3771.86
C9870,Google_Search_Ads,Search,2024-11-17,November,Q4,Millennials (25-34),Desktop,Central,Non-binary,13486,5533,686,8645.99,177573.02,41.03,12.41,1953.82,12.6,20.54,59.0,587.4,8.3,9840.12
C6368,Retargeting_Display,Display,2024-11-17,November,Q4,Young Adults (18-24),Mobile,East,Non-binary,13440,5716,776,3283.07,245231.63,42.53,13.58,7369.58,4.23,74.7,26.0,413.1,9.0,3577.28
C8159,Email_Newsletter,Email,2024-11-17,November,Q4,Young Adults (18-24),Desktop,South,Female,741,72,5,6.36,471.12,9.82,7.12,7307.55,1.27,74.08,30.0,481.8,3.5,9.38
C2926,Influencer_Marketing,Influencer,2024-11-17,November,Q4,Young Adults (18-24),Mobile,Central,Female,19378,5532,151,10820.82,32866.26,28.55,2.74,203.73,71.66,3.04,61.0,230.7,4.7,15723.18
C1578,Retargeting_Display,Display,2024-11-17,November,Q4,Gen X (35-44),Tablet,Central,Non-binary,18696,7067,1586,3856.88,157356.14,37.8,22.45,3979.88,2.43,40.8,27.0,521.9,1.3,5740.99
C8468,LinkedIn_B2B,Social,2024-11-17,November,Q4,Seniors (45+),Mobile,South,Non-binary,22213,3236,429,11154.12,38208.19,14.57,13.27,242.55,26.0,3.43,61.0,104.8,2.7,11859.19
C9556,YouTube_Video_Ads,Video,2024-11-17,November,Q4,Young Adults (18-24),Tablet,North,Male,6466,513,23,221.09,5814.86,7.95,4.49,2530.09,9.61,26.3,32.0,148.4,1.3,268.22
C5352,LinkedIn_B2B,Social,2024-11-17,November,Q4,Gen X (35-44),Tablet,East,Non-binary,5020,1099,138,4390.52,36768.5,21.91,12.64,737.45,31.82,8.37,41.0,424.1,6.9,4420.92
C9938,Instagram_Stories,Social,2024-11-17,November,Q4,Seniors (45+),Tablet,North,Female,10892,2595,217,2828.8,78456.22,23.83,8.4,2673.48,13.04,27.73,59.0,65.5,2.3,2839.89
C5412,Email_Newsletter,Email,2024-11-17,November,Q4,Young Adults (18-24),Desktop,West,Female,14353,3047,373,280.19,24746.4,21.23,12.25,8732.01,0.75,88.32,72.0,208.8,5.0,296.25
C9810,Influencer_Marketing,Influencer,2024-11-17,November,Q4,Young Adults (18-24),Mobile,South,Female,15457,4038,174,7136.61,52958.5,26.13,4.33,642.07,41.02,7.42,72.0,378.1,7.4,9855.55
C9020,Influencer_Marketing,Influencer,2024-11-17,November,Q4,Millennials (25-34),Desktop,North,Female,10976,3010,232,6347.98,36305.37,27.43,7.73,471.92,27.36,5.72,61.0,293.9,6.4,7667.85
C3494,Email_Newsletter,Email,2024-11-17,November,Q4,Young Adults (18-24),Desktop,Central,Non-binary,6655,1312,70,135.74,27304.72,19.73,5.36,20015.46,1.94,201.15,51.0,333.6,1.3,192.76
C1045,Email_Newsletter,Email,2024-11-17,November,Q4,Young Adults (18-24),Desktop,East,Male,20150,3609,125,360.23,6288.58,17.91,3.47,1645.71,2.88,17.46,67.0,37.2,1.1,470.37
C3621,Instagram_Stories,Social,2024-11-18,November,Q4,Gen X (35-44),Tablet,Central,Female,12512,3854,283,4762.52,53594.85,30.81,7.36,1025.35,16.83,11.25,65.0,189.9,1.1,6799.07
C5888,Retargeting_Display,Display,2024-11-18,November,Q4,Young Adults (18-24),Tablet,South,Female,9438,3493,604,1947.64,226668.41,37.01,17.31,11538.11,3.22,116.38,56.0,95.2,2.3,2212.88
C7979,Influencer_Marketing,Influencer,2024-11-18,November,Q4,Gen X (35-44),Tablet,South,Female,20302,7180,466,12840.46,97113.27,35.37,6.5,656.31,27.55,7.56,68.0,270.1,8.6,16630.02
C5021,Google_Search_Ads,Search,2024-11-18,November,Q4,Gen X (35-44),Desktop,West,Female,3616,1326,96,2337.91,26104.1,36.68,7.3,1016.56,24.35,11.17,34.0,59.7,1.1,2363.81
C7065,Influencer_Marketing,Influencer,2024-11-18,November,Q4,Young Adults (18-24),Tablet,North,Female,25418,8393,88,16841.14,5057.67,33.02,1.06,-69.97,191.38,0.3,27.0,492.3,5.4,18070.67
C7662,Facebook_Social,Social,2024-11-18,November,Q4,Millennials (25-34),Desktop,Central,Male,16382,2851,325,2325.0,95731.66,17.41,11.42,4017.49,7.15,41.17,50.0,47.3,6.8,3063.17
C7479,Instagram_Stories,Social,2024-11-18,November,Q4,Gen X (35-44),Desktop,South,Non-binary,3648,897,46,972.52,7140.17,24.6,5.17,634.19,21.14,7.34,51.0,115.5,8.1,1134.18
C7626,Instagram_Stories,Social,2024-11-18,November,Q4,Gen X (35-44),Desktop,West,Female,4777,1368,117,1716.01,42288.8,28.66,8.62,2364.37,14.67,24.64,53.0,332.1,1.3,1927.64
C1807,Influencer_Marketing,Influencer,2024-11-18,November,Q4,Young Adults (18-24),Tablet,West,Non-binary,1867,693,66,1320.5,5793.93,37.12,9.65,338.77,20.01,4.39,24.0,365.7,5.7,1810.54
C2540,YouTube_Video_Ads,Video,2024-11-19,November,Q4,Young Adults (18-24),Mobile,South,Non-binary,11483,430,4,185.99,1483.05,3.75,1.05,697.38,46.5,7.97,67.0,484.7,9.9,250.82
C4054,YouTube_Video_Ads,Video,2024-11-19,November,Q4,Young Adults (18-24),Mobile,Central,Non-binary,69989,9936,447,3931.88,84588.25,14.2,4.5,2051.34,8.8,21.51,67.0,218.6,3.3,5393.19
C8292,Influencer_Marketing,Influencer,2024-11-19,November,Q4,Young Adults (18-24),Desktop,West,Female,1222,390,23,706.74,5513.38,31.97,6.09,680.11,30.73,7.8,36.0,214.4,4.2,729.12
C9552,Google_Search_Ads,Search,2024-11-19,November,Q4,Millennials (25-34),Desktop,East,Female,4098,1208,233,2270.38,49672.53,29.48,19.36,2087.85,9.74,21.88,55.0,205.2,8.5,3067.19
C3437,Instagram_Stories,Social,2024-11-19,November,Q4,Gen X (35-44),Mobile,East,Non-binary,1282,421,15,520.3,4253.92,32.9,3.62,717.59,34.69,8.18,40.0,266.7,7.2,556.97
C1124,LinkedIn_B2B,Social,2024-11-19,November,Q4,Gen X (35-44),Desktop,South,Non-binary,8851,891,91,3072.97,33166.06,10.08,10.3,979.28,33.77,10.79,36.0,250.8,9.5,3382.29
C7622,Facebook_Social,Social,2024-11-19,November,Q4,Gen X (35-44),Mobile,West,Female,2582,319,13,285.02,4482.76,12.36,4.2,1472.79,21.92,15.73,40.0,227.1,8.9,408.27
C6467,Google_Search_Ads,Search,2024-11-19,November,Q4,Millennials (25-34),Mobile,Central,Male,862,350,47,717.31,14625.33,40.61,13.49,1938.91,15.26,20.39,44.0,200.5,2.2,942.43
C4534,Google_Search_Ads,Search,2024-11-19,November,Q4,Gen X (35-44),Tablet,Central,Female,55145,14702,2201,22567.14,264290.2,26.66,14.97,1071.13,10.25,11.71,26.0,510.3,3.3,25779.55
C4243,Email_Newsletter,Email,2024-11-19,November,Q4,Millennials (25-34),Mobile,Central,Male,25415,6084,738,592.79,189423.91,23.94,12.13,31854.64,0.8,319.55,23.0,591.9,8.2,850.3
C6867,Google_Search_Ads,Search,2024-11-20,November,Q4,Seniors (45+),Mobile,South,Female,4174,1460,150,2907.43,38368.65,35.0,10.33,1219.68,19.38,13.2,35.0,256.7,7.1,4202.42
C8801,Instagram_Stories,Social,2024-11-20,November,Q4,Gen X (35-44),Tablet,South,Female,7490,1919,99,2225.7,39108.02,25.63,5.18,1657.11,22.48,17.57,72.0,436.1,5.7,2405.45
C1389,Influencer_Marketing,Influencer,2024-11-20,November,Q4,Young Adults (18-24),Tablet,South,Male,10464,3093,194,6432.61,65167.24,29.56,6.3,913.08,33.16,10.13,22.0,74.5,1.6,8339.75
C5961,YouTube_Video_Ads,Video,2024-11-20,November,Q4,Young Adults (18-24),Desktop,West,Male,37622,7617,549,3218.68,50582.47,20.25,7.21,1471.53,5.86,15.72,72.0,133.3,6.6,3577.04
C1050,LinkedIn_B2B,Social,2024-11-20,November,Q4,Young Adults (18-24),Desktop,South,Male,22668,6654,164,22707.17,53503.7,29.36,2.47,135.62,138.46,2.36,43.0,183.5,8.8,29483.31
C7939,YouTube_Video_Ads,Video,2024-11-20,November,Q4,Seniors (45+),Desktop,North,Male,2958,266,1,109.07,77.21,9.0,0.5,-29.21,109.07,0.71,74.0,592.1,7.3,138.31
C9957,Facebook_Social,Social,2024-11-20,November,Q4,Seniors (45+),Mobile,West,Non-binary,3903,564,67,475.73,13166.96,14.47,11.91,2667.74,7.1,27.68,44.0,549.0,1.9,542.27
C4707,LinkedIn_B2B,Social,2024-11-20,November,Q4,Millennials (25-34),Mobile,South,Non-binary,2619,184,9,725.21,2260.97,7.06,5.04,211.77,80.58,3.12,71.0,56.5,4.1,733.48
C9984,Facebook_Social,Social,2024-11-20,November,Q4,Young Adults (18-24),Mobile,East,Non-binary,49099,7258,637,7472.78,166039.5,14.78,8.78,2121.92,11.73,22.22,52.0,456.4,8.3,9925.64
C1950,Retargeting_Display,Display,2024-11-20,November,Q4,Gen X (35-44),Tablet,South,Female,4460,2066,327,1175.17,56363.37,46.34,15.87,4696.19,3.59,47.96,53.0,186.3,1.2,1607.18
C8541,YouTube_Video_Ads,Video,2024-11-20,November,Q4,Gen X (35-44),Tablet,North,Non-binary,5858,828,68,328.13,17031.79,14.14,8.31,5090.56,4.83,51.91,20.0,68.6,5.7,356.61
C6901,Influencer_Marketing,Influencer,2024-11-20,November,Q4,Millennials (25-34),Mobile,East,Male,10841,3297,211,7402.4,70258.71,30.41,6.42,849.13,35.08,9.49,69.0,36.6,9.7,9155.03
C5550,LinkedIn_B2B,Social,2024-11-20,November,Q4,Young Adults (18-24),Tablet,South,Male,22767,4691,195,16185.77,62847.55,20.61,4.16,288.29,83.0,3.88,43.0,117.7,9.8,18144.57
C7025,YouTube_Video_Ads,Video,2024-11-20,November,Q4,Millennials (25-34),Tablet,West,Male,4091,465,3,180.47,518.25,11.38,0.81,187.17,60.16,2.87,63.0,487.8,2.4,213.55
C2196,Retargeting_Display,Display,2024-11-20,November,Q4,Young Adults (18-24),Tablet,North,Female,7680,3008,386,1862.11,58320.63,39.17,12.85,3031.96,4.82,31.32,64.0,485.1,8.0,2350.76
C5783,Google_Search_Ads,Search,2024-11-20,November,Q4,Millennials (25-34),Mobile,East,Female,3646,1407,115,2694.93,40915.54,38.61,8.19,1418.24,23.43,15.18,27.0,524.0,6.3,2866.21
C7175,Influencer_Marketing,Influencer,2024-11-20,November,Q4,Seniors (45+),Tablet,North,Female,116357,37930,1800,66554.99,464210.1,32.6,4.75,597.48,36.97,6.97,71.0,571.3,8.6,95038.34
C5992,LinkedIn_B2B,Social,2024-11-20,November,Q4,Gen X (35-44),Desktop,South,Non-binary,19622,2363,149,7822.16,11344.53,12.04,6.33,45.03,52.5,1.45,28.0,55.6,3.6,11211.72
C8035,Retargeting_Display,Display,2024-11-20,November,Q4,Young Adults (18-24),Mobile,Central,Female,32709,13259,2142,7201.47,186306.06,40.54,16.16,2487.06,3.36,25.87,65.0,359.9,6.6,10015.31
C2938,Instagram_Stories,Social,2024-11-21,November,Q4,Seniors (45+),Tablet,Central,Non-binary,3103,874,76,1054.63,18446.32,28.18,8.72,1649.08,13.88,17.49,30.0,114.5,6.2,1247.9
C1335,YouTube_Video_Ads,Video,2024-11-21,November,Q4,Young Adults (18-24),Mobile,East,Male,109993,19091,280,7924.81,32058.01,17.36,1.47,304.53,28.3,4.05,53.0,433.6,4.5,8899.38
C3653,Facebook_Social,Social,2024-11-21,November,Q4,Seniors (45+),Mobile,Central,Female,2824,297,26,240.87,4771.43,10.53,8.76,1880.92,9.26,19.81,69.0,38.7,9.5,349.13
C2464,Retargeting_Display,Display,2024-11-21,November,Q4,Millennials (25-34),Mobile,South,Non-binary,4455,1825,280,1222.23,65791.24,40.98,15.35,5282.89,4.37,53.83,68.0,492.3,1.7,1345.65
C5831,Google_Search_Ads,Search,2024-11-21,November,Q4,Young Adults (18-24),Desktop,South,Male,2327,819,121,1287.45,34100.89,35.2,14.87,2548.72,10.64,26.49,70.0,582.5,2.9,1769.53
C8030,Email_Newsletter,Email,2024-11-21,November,Q4,Young Adults (18-24),Mobile,South,Non-binary,18006,3352,130,303.36,31310.79,18.62,3.9,10221.33,2.33,103.21,46.0,210.4,5.7,357.33
C1157,Influencer_Marketing,Influencer,2024-11-21,November,Q4,Young Adults (18-24),Mobile,Central,Female,6517,1920,153,3742.25,30258.39,29.47,7.99,708.56,24.46,8.09,63.0,141.6,8.4,4956.14
C2234,YouTube_Video_Ads,Video,2024-11-21,November,Q4,Gen X (35-44),Desktop,South,Female,7399,1456,29,523.94,9338.19,19.69,2.02,1682.3,18.07,17.82,33.0,330.2,5.1,675.78
C8023,Email_Newsletter,Email,2024-11-21,November,Q4,Seniors (45+),Tablet,Central,Non-binary,16581,3675,516,368.58,196099.57,22.17,14.06,53104.07,0.71,532.04,42.0,161.0,3.9,525.74
C9804,Facebook_Social,Social,2024-11-21,November,Q4,Seniors (45+),Desktop,South,Female,18006,4988,167,3942.98,56952.25,27.71,3.37,1344.4,23.61,14.44,71.0,400.4,1.9,4735.57
C1747,YouTube_Video_Ads,Video,2024-11-21,November,Q4,Seniors (45+),Tablet,South,Female,19124,1918,78,819.64,20876.67,10.03,4.1,2447.05,10.51,25.47,62.0,443.6,7.2,1156.32
C3073,Instagram_Stories,Social,2024-11-21,November,Q4,Young Adults (18-24),Mobile,West,Male,14159,4718,480,4551.74,52226.94,33.33,10.18,1047.41,9.48,11.47,35.0,540.0,9.5,5362.34
C5006,Influencer_Marketing,Influencer,2024-11-21,November,Q4,Gen X (35-44),Desktop,Central,Female,5583,1751,169,3636.09,63770.06,31.37,9.7,1653.81,21.52,17.54,36.0,234.7,7.5,4747.47
C4299,Instagram_Stories,Social,2024-11-21,November,Q4,Gen X (35-44),Desktop,Central,Female,3148,822,105,832.94,21331.72,26.13,12.89,2461.02,7.93,25.61,67.0,125.4,3.4,1018.45
C7136,LinkedIn_B2B,Social,2024-11-22,November,Q4,Young Adults (18-24),Mobile,North,Male,747,106,11,418.07,1349.76,14.27,11.29,222.86,38.01,3.23,53.0,260.2,8.0,544.73
C2328,Email_Newsletter,Email,2024-11-22,November,Q4,Young Adults (18-24),Desktop,South,Non-binary,33759,5043,760,500.06,111878.08,14.94,15.08,22272.93,0.66,223.73,72.0,79.3,9.5,577.88
C7735,Google_Search_Ads,Search,2024-11-22,November,Q4,Seniors (45+),Tablet,North,Non-binary,7632,2278,281,3911.07,32351.3,29.85,12.35,727.17,13.92,8.27,59.0,527.0,6.2,4713.14
C5584,Influencer_Marketing,Influencer,2024-11-22,November,Q4,Millennials (25-34),Mobile,East,Male,4362,1129,76,2440.5,13045.23,25.9,6.81,434.53,32.11,5.35,49.0,377.2,6.5,3327.04
C7078,Influencer_Marketing,Influencer,2024-11-22,November,Q4,Millennials (25-34),Desktop,East,Male,47468,14188,763,31015.7,205746.78,29.89,5.38,563.36,40.65,6.63,73.0,165.7,5.9,37355.24
C5990,Email_Newsletter,Email,2024-11-22,November,Q4,Young Adults (18-24),Mobile,Central,Non-binary,8293,1496,121,155.29,16772.97,18.05,8.1,10701.06,1.28,108.01,64.0,496.2,9.8,194.26
C5947,Google_Search_Ads,Search,2024-11-22,November,Q4,Seniors (45+),Tablet,North,Female,6186,2655,321,4371.0,109172.71,42.93,12.11,2397.66,13.62,24.98,71.0,392.2,2.0,6327.67
C5291,YouTube_Video_Ads,Video,2024-11-22,November,Q4,Young Adults (18-24),Mobile,East,Male,4311,722,16,304.81,1710.65,16.75,2.27,461.22,19.05,5.61,70.0,498.8,9.5,415.41
C5718,Retargeting_Display,Display,2024-11-22,November,Q4,Millennials (25-34),Mobile,South,Female,6160,2535,467,1405.01,133493.3,41.16,18.44,9401.23,3.01,95.01,22.0,507.6,2.5,1894.91
C3740,Influencer_Marketing,Influencer,2024-11-22,November,Q4,Seniors (45+),Mobile,West,Non-binary,2943,1231,47,2391.77,5613.23,41.84,3.87,134.69,50.89,2.35,73.0,321.5,7.6,2883.34
C6224,Facebook_Social,Social,2024-11-22,November,Q4,Millennials (25-34),Desktop,East,Male,9941,1647,67,1273.78,18135.02,16.58,4.09,1323.72,19.01,14.24,37.0,449.7,1.4,1411.8
C4659,YouTube_Video_Ads,Video,2024-11-22,November,Q4,Young Adults (18-24),Desktop,West,Male,523,52,2,18.13,295.28,9.96,5.36,1528.68,9.06,16.29,48.0,210.4,8.1,19.17
C8091,Facebook_Social,Social,2024-11-22,November,Q4,Young Adults (18-24),Mobile,North,Female,3889,646,77,514.86,20844.32,16.63,11.95,3948.54,6.69,40.49,69.0,222.5,3.0,744.75
C5543,Facebook_Social,Social,2024-11-22,November,Q4,Seniors (45+),Desktop,East,Male,10914,2225,155,1907.63,52303.21,20.39,7.0,2641.79,12.31,27.42,26.0,512.5,2.1,2286.57
C2392,Influencer_Marketing,Influencer,2024-11-22,November,Q4,Young Adults (18-24),Desktop,Central,Non-binary,14609,4121,188,7130.87,11991.98,28.21,4.58,68.17,37.93,1.68,52.0,254.0,1.3,9210.42
C8742,Email_Newsletter,Email,2024-11-23,November,Q4,Young Adults (18-24),Mobile,East,Female,3470,670,62,57.52,16757.0,19.31,9.4,29032.48,0.93,291.32,74.0,218.8,2.1,73.92
C5478,Google_Search_Ads,Search,2024-11-23,November,Q4,Seniors (45+),Mobile,North,Female,3333,864,79,1554.34,16603.52,25.94,9.15,968.2,19.68,10.68,49.0,109.8,5.6,1742.74
C1315,Google_Search_Ads,Search,2024-11-23,November,Q4,Millennials (25-34),Desktop,East,Non-binary,7343,1563,288,3232.12,53100.14,21.29,18.45,1542.89,11.22,16.43,67.0,521.5,3.1,3385.39
C9791,Influencer_Marketing,Influencer,2024-11-23,November,Q4,Seniors (45+),Tablet,West,Male,1704,530,43,1184.23,11134.03,31.15,8.22,840.19,27.54,9.4,65.0,274.9,7.7,1724.86
C1339,Retargeting_Display,Display,2024-11-23,November,Q4,Young Adults (18-24),Desktop,Central,Non-binary,2758,1100,152,591.8,58868.16,39.9,13.88,9847.31,3.89,99.47,72.0,221.6,6.8,749.74
C8253,Instagram_Stories,Social,2024-11-23,November,Q4,Millennials (25-34),Mobile,South,Male,1357,298,15,373.48,1899.64,21.96,5.11,408.63,24.9,5.09,52.0,429.1,8.4,449.48
C3543,Google_Search_Ads,Search,2024-11-23,November,Q4,Gen X (35-44),Tablet,West,Non-binary,1904,567,73,1171.21,26668.67,29.8,12.92,2177.02,16.04,22.77,34.0,468.9,9.4,1701.98
C9433,LinkedIn_B2B,Social,2024-11-23,November,Q4,Young Adults (18-24),Tablet,South,Non-binary,3052,522,47,1846.46,18718.95,17.12,9.05,913.78,39.29,10.14,28.0,521.5,5.5,1867.43
C5991,Retargeting_Display,Display,2024-11-23,November,Q4,Young Adults (18-24),Desktop,Central,Female,5216,1984,414,1275.9,46934.2,38.05,20.91,3578.52,3.08,36.79,73.0,394.1,8.6,1620.43
C9811,LinkedIn_B2B,Social,2024-11-23,November,Q4,Millennials (25-34),Mobile,North,Female,3418,676,53,2513.11,17805.09,19.8,7.94,608.49,47.42,7.08,67.0,332.3,5.3,3579.07
C2872,Influencer_Marketing,Influencer,2024-11-23,November,Q4,Young Adults (18-24),Mobile,East,Female,7441,2235,282,4155.87,34165.07,30.04,12.64,722.09,14.74,8.22,35.0,385.5,2.3,5652.67
C7951,Google_Search_Ads,Search,2024-11-23,November,Q4,Seniors (45+),Desktop,Central,Female,1197,445,53,874.53,12856.7,37.2,11.94,1370.13,16.5,14.7,22.0,390.9,9.6,1137.59
C8850,Google_Search_Ads,Search,2024-11-23,November,Q4,Millennials (25-34),Tablet,Central,Non-binary,5290,1817,285,3470.13,64082.5,34.37,15.72,1746.69,12.18,18.47,40.0,181.7,3.3,4445.35
C1585,Email_Newsletter,Email,2024-11-23,November,Q4,Millennials (25-34),Tablet,Central,Non-binary,4307,901,59,102.48,23295.35,20.93,6.6,22631.61,1.74,227.32,29.0,349.7,6.0,125.66
C9346,LinkedIn_B2B,Social,2024-11-24,November,Q4,Gen X (35-44),Mobile,East,Female,4288,430,37,1372.41,6567.29,10.04,8.68,378.52,37.09,4.79,48.0,423.5,1.4,1920.97
C3265,Email_Newsletter,Email,2024-11-24,November,Q4,Seniors (45+),Desktop,West,Non-binary,32377,9370,710,1030.55,264493.68,28.94,7.59,25565.29,1.45,256.65,47.0,445.6,4.4,1112.42
C7584,Influencer_Marketing,Influencer,2024-11-24,November,Q4,Millennials (25-34),Desktop,Central,Male,9613,3307,273,6141.25,102011.65,34.41,8.26,1561.09,22.5,16.61,30.0,545.8,3.8,6540.93
C4766,LinkedIn_B2B,Social,2024-11-24,November,Q4,Seniors (45+),Desktop,West,Non-binary,4020,567,73,2199.36,25200.84,14.13,12.92,1045.83,30.13,11.46,68.0,468.3,8.6,2392.93
C8241,Influencer_Marketing,Influencer,2024-11-24,November,Q4,Young Adults (18-24),Desktop,West,Male,43533,11536,488,20717.57,52040.92,26.5,4.23,151.19,42.45,2.51,41.0,539.9,2.9,25028.82
C9037,Retargeting_Display,Display,2024-11-24,November,Q4,Gen X (35-44),Desktop,West,Non-binary,21525,8309,1457,4529.48,322415.72,38.61,17.54,7018.16,3.11,71.18,61.0,310.8,5.3,6427.85
C8159,LinkedIn_B2B,Social,2024-11-24,November,Q4,Seniors (45+),Tablet,West,Non-binary,11498,1960,204,6432.3,76675.44,17.05,10.42,1092.04,31.53,11.92,50.0,427.0,6.4,6827.05
C4787,Google_Search_Ads,Search,2024-11-25,November,Q4,Young Adults (18-24),Tablet,North,Female,5807,2407,319,4835.09,61831.74,41.46,13.27,1178.81,15.16,12.79,53.0,389.1,4.8,5183.97
C7297,Instagram_Stories,Social,2024-11-25,November,Q4,Millennials (25-34),Mobile,North,Male,9624,1494,97,1813.54,25293.14,15.53,6.52,1294.68,18.7,13.95,45.0,262.5,5.5,1850.21
C3553,Influencer_Marketing,Influencer,2024-11-25,November,Q4,Seniors (45+),Tablet,South,Female,51884,11164,678,25672.51,173848.35,21.52,6.08,577.18,37.87,6.77,57.0,419.0,8.6,25796.67
